+------------+--------+--------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close |   MA10 |   MA40 | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2000-06-08 |  97.78 |  96.00 |  95.38 |   MA+    |  98.17 |          |        |      101 |     93.08 |   -39.91 |  9878.68 |
| 2000-06-09 |  97.57 |  96.58 |  95.39 |          |        |          |        |      101 |     93.11 |   -60.92 |  9857.67 |
| 2000-06-12 |  96.43 |  97.04 |  95.40 |          |        |          |        |      101 |     93.11 |  -176.46 |  9742.13 |
| 2000-06-13 |  98.24 |  97.38 |  95.59 |          |        |          |        |      101 |     93.11 |     6.30 |  9924.89 |
| 2000-06-14 |   98.4 |  97.71 |  95.71 |          |        |          |        |      101 |     93.36 |    23.11 |  9941.70 |
| 2000-06-15 |  98.61 |  97.90 |  95.77 |          |        |          |        |      101 |     93.50 |    44.11 |  9962.70 |
| 2000-06-16 |   97.8 |  97.84 |  95.83 |          |        |          |        |      101 |     93.51 |   -37.72 |  9880.88 |
| 2000-06-19 |  99.05 |  97.95 |  95.92 |          |        |          |        |      101 |     93.76 |    88.62 | 10007.21 |
| 2000-06-20 |   98.7 |  98.07 |  96.02 |          |        |          |        |      101 |     93.76 |    52.83 |  9971.42 |
| 2000-06-21 |  98.65 |  98.12 |  96.02 |          |        |          |        |      101 |     93.76 |    48.61 |  9967.20 |
| 2000-06-22 |  97.15 |  98.06 |  96.01 |          |        |          |        |      101 |     93.76 |  -103.00 |  9815.60 |
| 2000-06-23 |  96.32 |  97.94 |  95.99 |          |        |          |        |      101 |     93.76 |  -187.22 |  9731.37 |
| 2000-06-26 |  97.56 |  98.05 |  96.01 |          |        |          |        |      101 |     93.76 |   -61.94 |  9856.66 |
| 2000-06-27 |  96.84 |  97.91 |  95.99 |          |        |          |        |      101 |     93.92 |  -134.58 |  9784.01 |
| 2000-06-28 |  97.11 |  97.78 |  96.02 |          |        |          |        |      101 |     94.49 |  -107.21 |  9811.38 |
| 2000-06-29 |  96.19 |  97.54 |  96.08 |          |        |          |        |      101 |     94.82 |  -199.86 |  9718.73 |
| 2000-06-30 |  96.92 |  97.45 |  96.14 |          |        |          |        |      101 |     95.67 |  -126.16 |  9792.43 |
| 2000-07-03 |  98.26 |  97.37 |  96.21 |          |        |          |        |      101 |     96.80 |     8.60 |  9927.19 |
| 2000-07-05 |  96.49 |  97.15 |  96.25 |          |        |          |        |      101 |     97.09 |  -170.37 |  9748.22 |
| 2000-07-06 |  97.24 |  97.01 |  96.33 |          |        |          |        |      101 |     97.45 |   -94.58 |  9824.02 |
| 2000-07-07 |   98.8 |  97.17 |  96.50 |          |        |          |        |      101 |     97.45 |    63.35 |  9981.95 |
| 2000-07-10 |  98.63 |  97.41 |  96.62 |          |        |          |        |      101 |     97.45 |    46.51 |  9965.10 |
| 2000-07-11 |  98.84 |  97.53 |  96.71 |          |        |          |        |      101 |     97.45 |    67.56 |  9986.15 |
| 2000-07-12 |  99.49 |  97.80 |  96.78 |          |        |          |        |      101 |     97.80 |   132.84 | 10051.43 |
| 2000-07-13 |  99.93 |  98.08 |  96.84 |          |        |          |        |      101 |     97.80 |   177.06 | 10095.65 |
| 2000-07-14 | 100.91 |  98.55 |  96.95 |          |        |          |        |      101 |     97.93 |   276.03 | 10194.62 |
| 2000-07-17 | 100.74 |  98.93 |  97.08 |          |        |          |        |      101 |     98.14 |   259.18 | 10177.77 |
| 2000-07-18 |  99.92 |  99.10 |  97.23 |          |        |          |        |      101 |     98.15 |   176.01 | 10094.60 |
| 2000-07-19 |  99.11 |  99.36 |  97.38 |          |        |          |        |      101 |     98.15 |    94.95 | 10013.54 |
| 2000-07-20 | 100.49 |  99.69 |  97.59 |          |        |          |        |      101 |     98.15 |   233.91 | 10152.50 |
| 2000-07-21 |  98.53 |  99.66 |  97.72 |          |        |          |        |      101 |     98.15 |    35.98 |  9954.57 |
| 2000-07-24 |  97.97 |  99.59 |  97.88 |          |        |          |        |      101 |     98.15 |   -20.87 |  9897.72 |
| 2000-07-25 |  98.28 |  99.53 |  98.04 |          |        |          |        |      101 |     98.15 |    10.71 |  9929.30 |
| 2000-07-26 |  97.32 |  99.32 |  98.10 |          |        |          |        |      101 |     98.15 |   -86.15 |  9832.44 |
| 2000-07-27 |  96.99 |  99.03 |  98.15 |          |        |          |        |      101 |     98.15 |  -119.84 |  9798.75 |
| 2000-07-28 |   94.8 |  98.41 |  98.10 |          |        |          |        |      101 |     98.15 |  -340.93 |  9577.66 |
| 2000-07-31 |   95.4 |  97.88 |  98.03 |          |        |          |        |      101 |     98.15 |  -279.87 |  9638.72 |
| 2000-08-01 |  95.99 |  97.49 |  97.98 |          |        |   MA-    |  95.82 |      101 |     98.15 |  -237.76 |  9680.83 |
| 2000-08-02 |  96.47 |  97.22 |  97.95 |          |        |          |        |          |           |          |  9680.83 |
| 2000-08-03 |  97.13 |  96.89 |  97.93 |          |        |          |        |          |           |          |  9680.83 |
| 2000-08-04 |  97.65 |  96.80 |  97.92 |          |        |          |        |          |           |          |  9680.83 |
| 2000-08-07 |  98.82 |  96.89 |  97.95 |          |        |          |        |          |           |          |  9680.83 |
| 2000-08-08 |   99.2 |  96.98 |  98.02 |          |        |          |        |          |           |          |  9680.83 |
| 2000-08-09 |  98.36 |  97.08 |  98.03 |          |        |          |        |          |           |          |  9680.83 |
| 2000-08-10 |  97.88 |  97.17 |  98.01 |          |        |          |        |          |           |          |  9680.83 |
| 2000-08-11 |  98.34 |  97.53 |  98.01 |          |        |          |        |          |           |          |  9680.83 |
| 2000-08-14 |  99.59 |  97.94 |  98.05 |          |        |          |        |          |           |          |  9680.83 |
| 2000-08-15 |  99.51 |  98.30 |  98.06 |          |        |          |        |          |           |          |  9680.83 |
| 2000-08-16 |  99.15 |  98.56 |  98.07 |   MA+    |  99.61 |          |        |       97 |     96.04 |   -44.49 |  9636.34 |
| 2000-08-17 |  100.2 |  98.87 |  98.11 |          |        |          |        |       97 |     96.34 |    56.62 |  9737.45 |
| 2000-08-18 |  99.86 |  99.09 |  98.18 |          |        |          |        |       97 |     96.48 |    24.26 |  9705.09 |
| 2000-08-21 | 100.41 |  99.25 |  98.28 |          |        |          |        |       97 |     96.72 |    76.84 |  9757.67 |
| 2000-08-22 | 100.24 |  99.36 |  98.35 |          |        |          |        |       97 |     97.07 |    60.67 |  9741.50 |
| 2000-08-23 | 100.64 |  99.58 |  98.44 |          |        |          |        |       97 |     97.07 |    99.09 |  9779.93 |
| 2000-08-24 | 100.95 |  99.89 |  98.54 |          |        |          |        |       97 |     97.07 |   129.42 |  9810.26 |
| 2000-08-25 | 100.91 | 100.14 |  98.66 |          |        |          |        |       97 |     97.07 |   125.38 |  9806.21 |
| 2000-08-28 | 101.25 | 100.31 |  98.77 |          |        |          |        |       97 |     97.53 |   158.75 |  9839.58 |
| 2000-08-29 | 101.27 | 100.49 |  98.84 |          |        |          |        |       97 |     97.53 |   160.77 |  9841.60 |
| 2000-08-30 |  100.3 | 100.60 |  98.94 |          |        |          |        |       97 |     97.53 |    66.73 |  9747.57 |
| 2000-08-31 | 101.64 | 100.75 |  99.05 |          |        |          |        |       97 |     97.53 |   196.16 |  9876.99 |
| 2000-09-01 | 101.74 | 100.93 |  99.12 |          |        |          |        |       97 |     98.06 |   206.27 |  9887.10 |
| 2000-09-05 | 100.93 | 100.98 |  99.18 |          |        |          |        |       97 |     98.48 |   127.40 |  9808.24 |
| 2000-09-06 |  99.78 | 100.94 |  99.20 |          |        |          |        |       97 |     98.93 |    16.17 |  9697.00 |
| 2000-09-07 | 100.64 | 100.94 |  99.23 |          |        |          |        |       97 |     99.32 |    99.09 |  9779.93 |
| 2000-09-08 |  99.95 | 100.84 |  99.23 |          |        |          |        |       97 |     99.65 |    32.36 |  9713.19 |
| 2000-09-11 |   99.8 | 100.73 |  99.20 |          |        |          |        |       97 |     99.91 |    18.20 |  9699.03 |
| 2000-09-12 |  99.07 | 100.51 |  99.16 |          |        |          |        |       97 |     99.94 |   -52.58 |  9628.25 |
| 2000-09-13 |  99.33 | 100.32 |  99.15 |          |        |          |        |       97 |     99.95 |   -27.30 |  9653.53 |
| 2000-09-14 |  99.83 | 100.27 |  99.17 |          |        |          |        |       97 |    100.10 |    21.23 |  9702.07 |
| 2000-09-15 |  97.65 |  99.87 |  99.09 |          |        |          |        |       97 |    100.10 |  -190.63 |  9490.20 |
| 2000-09-18 |  96.75 |  99.37 |  99.05 |          |        |          |        |       97 |    100.10 |  -277.81 |  9403.03 |
| 2000-09-19 |  97.63 |  99.04 |  99.04 |          |        |          |        |       97 |    100.10 |  -192.66 |  9488.17 |
| 2000-09-20 |  96.91 |  98.75 |  99.01 |          |        |          |        |       97 |    100.10 |  -262.60 |  9418.23 |
| 2000-09-21 |  95.43 |  98.23 |  98.96 |          |        |   MA-    |  96.62 |       97 |    100.10 |  -289.97 |  9390.86 |
| 2000-09-22 |  97.17 |  97.96 |  98.96 |          |        |          |        |          |           |          |  9390.86 |
| 2000-09-25 |  96.48 |  97.62 |  99.01 |          |        |          |        |          |           |          |  9390.86 |
| 2000-09-26 |  95.24 |  97.24 |  99.00 |          |        |          |        |          |           |          |  9390.86 |
| 2000-09-27 |  95.75 |  96.88 |  99.00 |          |        |          |        |          |           |          |  9390.86 |
| 2000-09-28 |  96.98 |  96.60 |  99.01 |          |        |          |        |          |           |          |  9390.86 |
| 2000-09-29 |  96.06 |  96.44 |  98.98 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-02 |  96.21 |  96.39 |  98.95 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-03 |  95.31 |  96.15 |  98.86 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-04 |   96.1 |  96.07 |  98.78 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-05 |  96.44 |  96.17 |  98.73 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-06 |  94.35 |  95.89 |  98.64 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-09 |  93.64 |  95.61 |  98.53 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-10 |  92.09 |  95.29 |  98.34 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-11 |  91.32 |  94.85 |  98.13 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-12 |  89.04 |  94.05 |  97.88 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-13 |  92.01 |  93.65 |  97.68 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-16 |  92.42 |  93.27 |  97.49 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-17 |  90.12 |  92.75 |  97.23 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-18 |  89.79 |  92.12 |  96.97 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-19 |  93.18 |  91.79 |  96.78 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-20 |  93.57 |  91.72 |  96.60 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-23 |  93.99 |  91.75 |  96.43 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-24 |  93.36 |  91.88 |  96.23 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-25 |  91.17 |  91.86 |  95.98 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-26 |  91.42 |  92.10 |  95.76 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-27 |  93.15 |  92.22 |  95.54 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-30 |  93.99 |  92.38 |  95.35 |          |        |          |        |          |           |          |  9390.86 |
| 2000-10-31 |  95.61 |  92.92 |  95.22 |          |        |          |        |          |           |          |  9390.86 |
| 2000-11-01 |  95.29 |  93.47 |  95.11 |          |        |          |        |          |           |          |  9390.86 |
| 2000-11-02 |  95.44 |  93.70 |  94.97 |          |        |          |        |          |           |          |  9390.86 |
| 2000-11-03 |   95.5 |  93.89 |  94.86 |          |        |          |        |          |           |          |  9390.86 |
| 2000-11-06 |  96.16 |  94.11 |  94.77 |          |        |          |        |          |           |          |  9390.86 |
| 2000-11-07 |  96.14 |  94.39 |  94.70 |          |        |          |        |          |           |          |  9390.86 |
| 2000-11-08 |  94.01 |  94.67 |  94.57 |          |        |          |        |          |           |          |  9390.86 |
| 2000-11-09 |  93.66 |  94.90 |  94.41 |   MA+    |  93.64 |          |        |      100 |     89.55 |     2.09 |  9392.95 |
| 2000-11-10 |  91.38 |  94.72 |  94.26 |          |        |          |        |      100 |     89.55 |  -225.73 |  9165.13 |
| 2000-11-13 |  90.67 |  94.39 |  94.10 |          |        |          |        |      100 |     89.55 |  -296.79 |  9094.07 |
| 2000-11-14 |  93.05 |  94.13 |  93.99 |          |        |          |        |      100 |     89.55 |   -58.53 |  9332.34 |
| 2000-11-15 |  93.34 |  93.94 |  93.90 |          |        |          |        |      100 |     89.55 |   -29.26 |  9361.60 |
| 2000-11-16 |  91.88 |  93.58 |  93.81 |          |        |          |        |      100 |     89.87 |  -175.57 |  9215.30 |
| 2000-11-17 |  91.39 |  93.17 |  93.67 |          |        |   MA-    |  91.84 |      100 |     89.87 |  -179.74 |  9211.12 |
| 2000-11-20 |  90.08 |  92.56 |  93.51 |          |        |          |        |          |           |          |  9211.12 |
| 2000-11-21 |  90.54 |  92.00 |  93.39 |          |        |          |        |          |           |          |  9211.12 |
| 2000-11-22 |  88.38 |  91.44 |  93.20 |          |        |          |        |          |           |          |  9211.12 |
| 2000-11-24 |  90.19 |  91.09 |  93.04 |          |        |          |        |          |           |          |  9211.12 |
| 2000-11-27 |  90.98 |  91.05 |  92.91 |          |        |          |        |          |           |          |  9211.12 |
| 2000-11-28 |  89.41 |  90.92 |  92.74 |          |        |          |        |          |           |          |  9211.12 |
| 2000-11-29 |  89.25 |  90.54 |  92.59 |          |        |          |        |          |           |          |  9211.12 |
| 2000-11-30 |  88.47 |  90.06 |  92.40 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-01 |  88.43 |  89.71 |  92.20 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-04 |  89.18 |  89.49 |  92.07 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-05 |  92.11 |  89.69 |  92.03 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-06 |  90.64 |  89.70 |  91.99 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-07 |  89.39 |  89.81 |  91.94 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-08 |   89.6 |  89.75 |  91.96 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-11 |  92.72 |  89.92 |  91.98 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-12 |  92.32 |  90.21 |  91.97 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-13 |  91.05 |  90.39 |  92.00 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-14 |  89.89 |  90.53 |  92.00 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-15 |  87.86 |  90.48 |  91.87 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-18 |  89.04 |  90.46 |  91.75 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-19 |  87.22 |  89.97 |  91.58 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-20 |   84.7 |  89.38 |  91.37 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-21 |  85.29 |  88.97 |  91.22 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-22 |  87.84 |  88.79 |  91.13 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-26 |  88.79 |  88.40 |  91.02 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-27 |  89.44 |  88.11 |  90.91 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-28 |  89.71 |  87.98 |  90.76 |          |        |          |        |          |           |          |  9211.12 |
| 2000-12-29 |  88.01 |  87.79 |  90.58 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-02 |  86.42 |  87.64 |  90.35 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-03 |  90.57 |  87.80 |  90.23 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-04 |  89.59 |  88.03 |  90.07 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-05 |  86.67 |  88.23 |  89.83 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-08 |  87.34 |  88.44 |  89.66 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-09 |  87.11 |  88.36 |  89.50 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-10 |  88.64 |  88.35 |  89.43 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-11 |  88.72 |  88.28 |  89.38 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-12 |  88.56 |  88.16 |  89.27 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-16 |  89.12 |  88.27 |  89.16 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-17 |  89.53 |  88.58 |  89.11 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-18 |  90.42 |  88.57 |  89.08 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-19 |  89.91 |  88.60 |  89.08 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-22 |  90.51 |  88.98 |  89.08 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-23 |  91.22 |  89.37 |  89.15 |          |        |          |        |          |           |          |  9211.12 |
| 2001-01-24 |  91.49 |  89.81 |  89.18 |   MA+    |  91.41 |          |        |      100 |     87.79 |     8.39 |  9219.50 |
| 2001-01-25 |  91.26 |  90.07 |  89.19 |          |        |          |        |      100 |     87.79 |   -14.67 |  9196.45 |
| 2001-01-26 |  91.16 |  90.32 |  89.23 |          |        |          |        |      100 |     87.79 |   -25.16 |  9185.96 |
| 2001-01-29 |  91.64 |  90.62 |  89.29 |          |        |          |        |      100 |     87.86 |    23.48 |  9234.60 |
| 2001-01-30 |  92.45 |  90.96 |  89.39 |          |        |          |        |      100 |     88.46 |   103.99 |  9315.11 |
| 2001-01-31 |  91.92 |  91.20 |  89.48 |          |        |          |        |      100 |     88.89 |    51.66 |  9262.78 |
| 2001-02-01 |  92.53 |  91.41 |  89.56 |          |        |          |        |      100 |     88.89 |   112.71 |  9323.83 |
| 2001-02-02 |  90.43 |  91.46 |  89.52 |          |        |          |        |      100 |     88.89 |   -97.27 |  9113.85 |
| 2001-02-05 |   91.1 |  91.52 |  89.53 |          |        |          |        |      100 |     88.89 |   -30.86 |  9180.26 |
| 2001-02-06 |  90.83 |  91.48 |  89.56 |          |        |          |        |      100 |     88.89 |   -57.70 |  9153.42 |
| 2001-02-07 |  90.36 |  91.37 |  89.58 |          |        |          |        |      100 |     89.10 |  -104.65 |  9106.47 |
| 2001-02-08 |  89.31 |  91.17 |  89.50 |          |        |          |        |      100 |     89.10 |  -209.98 |  9001.14 |
| 2001-02-09 |  88.45 |  90.90 |  89.40 |          |        |          |        |      100 |     89.10 |  -295.85 |  8915.27 |
| 2001-02-12 |  89.46 |  90.68 |  89.36 |          |        |          |        |      100 |     89.38 |  -194.55 |  9016.57 |
| 2001-02-13 |  88.73 |  90.31 |  89.33 |          |        |          |        |      100 |     89.59 |  -267.68 |  8943.44 |
| 2001-02-14 |   88.6 |  89.98 |  89.35 |          |        |          |        |      100 |     89.86 |  -281.09 |  8930.03 |
| 2001-02-15 |  89.45 |  89.67 |  89.36 |          |        |          |        |      100 |     89.94 |  -195.22 |  9015.90 |
| 2001-02-16 |  87.48 |  89.38 |  89.37 |          |        |          |        |      100 |     89.94 |  -392.46 |  8818.66 |
| 2001-02-20 |  86.13 |  88.88 |  89.40 |          |        |          |        |      100 |     89.94 |  -527.30 |  8683.82 |
| 2001-02-21 |  84.28 |  88.22 |  89.38 |          |        |   MA-    |  85.81 |      100 |     89.94 |  -560.18 |  8650.94 |
| 2001-02-22 |   84.4 |  87.63 |  89.29 |          |        |          |        |          |           |          |  8650.94 |
| 2001-02-23 |  83.83 |  87.08 |  89.17 |          |        |          |        |          |           |          |  8650.94 |
| 2001-02-26 |  85.62 |  86.80 |  89.07 |          |        |          |        |          |           |          |  8650.94 |
| 2001-02-27 |  84.83 |  86.33 |  88.95 |          |        |          |        |          |           |          |  8650.94 |
| 2001-02-28 |  83.16 |  85.78 |  88.83 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-01 |  83.59 |  85.28 |  88.76 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-02 |  82.93 |  84.62 |  88.57 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-05 |  83.69 |  84.25 |  88.42 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-06 |  84.58 |  84.09 |  88.37 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-07 |  85.19 |  84.18 |  88.31 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-08 |  85.28 |  84.27 |  88.27 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-09 |  82.76 |  84.16 |  88.12 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-12 |  79.22 |  83.52 |  87.89 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-13 |  80.52 |  83.09 |  87.68 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-14 |  78.93 |  82.67 |  87.43 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-15 |  78.95 |  82.20 |  87.16 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-16 |  77.37 |  81.65 |  86.84 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-19 |  78.94 |  81.17 |  86.56 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-20 |  76.82 |  80.40 |  86.22 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-21 |  75.52 |  79.43 |  85.83 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-22 |  74.75 |  78.38 |  85.41 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-23 |  77.01 |  77.80 |  85.05 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-26 |  77.99 |  77.68 |  84.72 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-27 |  79.59 |  77.58 |  84.42 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-28 |  77.39 |  77.43 |  84.05 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-29 |  77.68 |  77.30 |  83.69 |          |        |          |        |          |           |          |  8650.94 |
| 2001-03-30 |   78.5 |  77.42 |  83.34 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-02 |  76.82 |  77.20 |  83.00 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-03 |  74.26 |  76.95 |  82.58 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-04 |  74.57 |  76.85 |  82.17 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-05 |  77.39 |  77.12 |  81.85 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-06 |  76.21 |  77.04 |  81.52 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-09 |  77.06 |  76.95 |  81.24 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-10 |  78.47 |  76.83 |  80.96 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-11 |  78.52 |  76.95 |  80.71 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-12 |  79.95 |  77.17 |  80.49 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-16 |  79.11 |  77.24 |  80.23 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-17 |  80.22 |  77.58 |  80.05 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-18 |  83.41 |  78.49 |  79.98 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-19 |  84.52 |  79.49 |  79.99 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-20 |  83.75 |  80.12 |  79.97 |          |        |          |        |          |           |          |  8650.94 |
| 2001-04-23 |  82.23 |  80.72 |  79.93 |   MA+    |  83.18 |          |        |      104 |     76.61 |   -98.64 |  8552.30 |
| 2001-04-24 |  81.78 |  81.20 |  79.84 |          |        |          |        |      104 |     76.61 |  -144.81 |  8506.12 |
| 2001-04-25 |  82.85 |  81.64 |  79.79 |          |        |          |        |      104 |     76.61 |   -33.58 |  8617.36 |
| 2001-04-26 |  83.22 |  82.11 |  79.79 |          |        |          |        |      104 |     76.83 |     4.90 |  8655.83 |
| 2001-04-27 |  84.61 |  82.57 |  79.81 |          |        |          |        |      104 |     77.11 |   149.01 |  8799.95 |
| 2001-04-30 |   85.2 |  83.18 |  79.87 |          |        |          |        |      104 |     77.68 |   210.58 |  8861.52 |
| 2001-05-01 |  85.46 |  83.70 |  79.92 |          |        |          |        |      104 |     77.68 |   237.86 |  8888.80 |
| 2001-05-02 |  85.31 |  83.89 |  79.93 |          |        |          |        |      104 |     77.68 |   221.77 |  8872.71 |
| 2001-05-03 |  84.23 |  83.86 |  79.91 |          |        |          |        |      104 |     77.68 |   109.13 |  8760.07 |
| 2001-05-04 |  85.66 |  84.06 |  79.92 |          |        |          |        |      104 |     77.68 |   258.15 |  8909.08 |
| 2001-05-07 |  84.92 |  84.33 |  79.97 |          |        |          |        |      104 |     77.68 |   181.19 |  8832.13 |
| 2001-05-08 |  84.88 |  84.64 |  80.11 |          |        |          |        |      104 |     77.68 |   177.00 |  8827.93 |
| 2001-05-09 |  84.52 |  84.80 |  80.21 |          |        |          |        |      104 |     77.68 |   139.92 |  8790.86 |
| 2001-05-10 |  84.77 |  84.96 |  80.36 |          |        |          |        |      104 |     78.41 |   165.80 |  8816.74 |
| 2001-05-11 |  84.19 |  84.91 |  80.49 |          |        |          |        |      104 |     78.81 |   104.94 |  8755.88 |
| 2001-05-14 |  84.35 |  84.83 |  80.67 |          |        |          |        |      104 |     79.58 |   122.43 |  8773.37 |
| 2001-05-15 |  84.74 |  84.76 |  80.81 |          |        |          |        |      104 |     80.29 |   163.00 |  8813.94 |
| 2001-05-16 |  86.74 |  84.90 |  81.06 |          |        |          |        |      104 |     81.62 |   370.78 |  9021.72 |
| 2001-05-17 |  86.88 |  85.17 |  81.34 |          |        |          |        |      104 |     82.65 |   384.77 |  9035.71 |
| 2001-05-18 |  87.27 |  85.33 |  81.66 |          |        |          |        |      104 |     82.82 |   426.05 |  9076.99 |
| 2001-05-21 |  88.56 |  85.69 |  81.94 |          |        |          |        |      104 |     84.29 |   559.67 |  9210.61 |
| 2001-05-22 |  88.44 |  86.05 |  82.21 |          |        |          |        |      104 |     84.66 |   547.77 |  9198.71 |
| 2001-05-23 |  86.94 |  86.29 |  82.39 |          |        |          |        |      104 |     84.66 |   391.77 |  9042.71 |
| 2001-05-24 |   87.2 |  86.53 |  82.64 |          |        |          |        |      104 |     84.66 |   418.35 |  9069.29 |
| 2001-05-25 |  86.17 |  86.73 |  82.85 |          |        |          |        |      104 |     84.66 |   311.32 |  8962.26 |
